nodeID,newID,nodeType,nodeValue
1137140,2572,Neural_Networks,2
1137466,2573,Genetic_Algorithms,21
1138027,2574,Case_Based,4
1138043,2575,Theory,11
1138091,2576,Case_Based,20
1138619,2577,Rule_Learning,5
1138755,2578,Neural_Networks,17
1138968,2579,Genetic_Algorithms,20
1138970,2580,Theory,21
1139009,2581,Neural_Networks,17
1139195,2582,Case_Based,19
1139928,2583,Theory,25
1140040,2584,Neural_Networks,23
1140230,2585,Neural_Networks,20
1140231,2586,Neural_Networks,20
1140289,2587,Neural_Networks,21
1140543,2588,Neural_Networks,19
1140547,2589,Neural_Networks,5
1140548,2590,Neural_Networks,19
1152075,2591,Theory,7
1152143,2592,Theory,19
1152150,2593,Neural_Networks,21
1152162,2594,Neural_Networks,23
1152179,2595,Neural_Networks,19
1152194,2596,Neural_Networks,19
1152244,2597,Case_Based,23
1152259,2598,Probabilistic_Methods,20
1152272,2599,Neural_Networks,18
1152277,2600,Neural_Networks,7
1152290,2601,Theory,21
1152307,2602,Case_Based,15
1152308,2603,Case_Based,19
1152358,2604,Genetic_Algorithms,5
1152379,2605,Theory,21
1152394,2606,Neural_Networks,13
1152421,2607,Genetic_Algorithms,4
1152436,2608,Case_Based,25
1152448,2609,Case_Based,6
1152490,2610,Neural_Networks,28
1152508,2611,Genetic_Algorithms,20
1152564,2612,Case_Based,16
1152569,2613,Genetic_Algorithms,23
1152633,2614,Probabilistic_Methods,15
1152663,2615,Reinforcement_Learning,5
1152673,2616,Neural_Networks,17
1152676,2617,Genetic_Algorithms,15
1152711,2618,Neural_Networks,22
1152714,2619,Neural_Networks,21
1152740,2620,Reinforcement_Learning,25
1152761,2621,Genetic_Algorithms,20
1152821,2622,Neural_Networks,3
1152858,2623,Probabilistic_Methods,21
1152859,2624,Neural_Networks,23
1152896,2625,Case_Based,19
1152904,2626,Neural_Networks,24
1152910,2627,Reinforcement_Learning,24
1152917,2628,Probabilistic_Methods,22
1152944,2629,Reinforcement_Learning,2
1152958,2630,Neural_Networks,23
1152959,2631,Neural_Networks,23
1152975,2632,Case_Based,22
1152991,2633,Probabilistic_Methods,21
1153003,2634,Neural_Networks,19
1153014,2635,Probabilistic_Methods,17
1153024,2636,Probabilistic_Methods,5
1153031,2637,Neural_Networks,21
1153056,2638,Reinforcement_Learning,9
1153064,2639,Theory,4
1153065,2640,Genetic_Algorithms,18
1153091,2641,Rule_Learning,20
1153097,2642,Neural_Networks,20
1153101,2643,Rule_Learning,10
1153106,2644,Neural_Networks,18
1153148,2645,Probabilistic_Methods,21
1153150,2646,Rule_Learning,19
1153160,2647,Theory,3
1153166,2648,Case_Based,23
1153169,2649,Rule_Learning,9
1153183,2650,Theory,20
1153195,2651,Neural_Networks,20
1153254,2652,Rule_Learning,23
1153262,2653,Probabilistic_Methods,22
1153264,2654,Theory,21
1153275,2655,Theory,15
1153280,2656,Genetic_Algorithms,21
1153287,2657,Reinforcement_Learning,19
1153577,2658,Genetic_Algorithms,26
1153703,2659,Case_Based,20
1153724,2660,Case_Based,22
1153728,2661,Case_Based,22
1153736,2662,Theory,17
1153784,2663,Genetic_Algorithms,24
1153786,2664,Probabilistic_Methods,25
1153811,2665,Rule_Learning,18
1153816,2666,Genetic_Algorithms,19
1153853,2667,Genetic_Algorithms,21
1153860,2668,Genetic_Algorithms,6
1153861,2669,Neural_Networks,21
1153866,2670,Rule_Learning,22
1153877,2671,Case_Based,23
1153879,2672,Case_Based,5
1153889,2673,Case_Based,21
1153891,2674,Case_Based,24
1153896,2675,Genetic_Algorithms,18
1153897,2676,Genetic_Algorithms,22
1153899,2677,Genetic_Algorithms,19
1153900,2678,Genetic_Algorithms,20
1153922,2679,Neural_Networks,4
1153933,2680,Neural_Networks,22
1153942,2681,Genetic_Algorithms,16
1153943,2682,Genetic_Algorithms,19
1153945,2683,Genetic_Algorithms,25
1153946,2684,Neural_Networks,21
1154012,2685,Probabilistic_Methods,23
1154042,2686,Neural_Networks,23
1154068,2687,Probabilistic_Methods,8
1154071,2688,Probabilistic_Methods,7
1154074,2689,Neural_Networks,17
1154076,2690,Genetic_Algorithms,17
1154103,2691,Probabilistic_Methods,3
1154123,2692,Neural_Networks,19
1154124,2693,Neural_Networks,22
1154169,2694,Neural_Networks,26
1154173,2695,Probabilistic_Methods,15
1154176,2696,Genetic_Algorithms,7
1154229,2697,Probabilistic_Methods,21
1154230,2698,Probabilistic_Methods,4
1154232,2699,Probabilistic_Methods,6
1154233,2700,Probabilistic_Methods,17
1154251,2701,Neural_Networks,3
1154276,2702,Neural_Networks,15
1154459,2703,Genetic_Algorithms,17
1154500,2704,Case_Based,26
1154520,2705,Neural_Networks,21
1154524,2706,Rule_Learning,18
1154525,2707,Rule_Learning,19
1155073,2708,Rule_Learning,19
